Channel Name,Video Title,Comment,Sentiment
MrBeast,How Many School Buses Can We Stack?,Ozbekcha koryotganlar bormi,Neutral
MrBeast,How Many School Buses Can We Stack?,🇧🇩,Neutral
MrBeast,How Many School Buses Can We Stack?,3,Neutral
MrBeast,How Many School Buses Can We Stack?,مرسی ک فارسی گذاشتی,Neutral
MrBeast,How Many School Buses Can We Stack?,دمت گرم,Neutral
MrBeast,How Many School Buses Can We Stack?,❤❤❤❤❤❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,😮🎉❤,Positive
MrBeast,How Many School Buses Can We Stack?,.الرجاء التبرع الى فلسطين,Neutral
MrBeast,How Many School Buses Can We Stack?,Wow,Neutral
MrBeast,How Many School Buses Can We Stack?,في واحد فيهم ألوان,Neutral
MrBeast,How Many School Buses Can We Stack?,കാശിന്റെ കഴപ്പ് 😅,Neutral
MrBeast,How Many School Buses Can We Stack?,Nega ozbekcha?,Neutral
MrBeast,How Many School Buses Can We Stack?,Être riche c&#39;est tout dans la vie,Neutral
MrBeast,How Many School Buses Can We Stack?,3,Neutral
MrBeast,How Many School Buses Can We Stack?,تشکر بخاطر دوبله فارسی 🇦🇫,Neutral
MrBeast,How Many School Buses Can We Stack?,Oi,Neutral
MrBeast,How Many School Buses Can We Stack?,بین این همه زبان فارسی😯🤨🤔🤔,Neutral
MrBeast,How Many School Buses Can We Stack?,آقا باورم نمیشه دوبله ی فارسی گذاشته چرا فارسی😳😨😨😨😲😲😱,Neutral
MrBeast,How Many School Buses Can We Stack?,لمادا صديقك يشبه الطفله 🤣🤣🤣🤣🤣🤣🍑,Neutral
MrBeast,How Many School Buses Can We Stack?,Big fan,Neutral
MrBeast,How Many School Buses Can We Stack?,❤,Positive
MrBeast,How Many School Buses Can We Stack?,Uzbek sila,Neutral
MrBeast,How Many School Buses Can We Stack?,Салом алайкум Узбекистандан,Neutral
MrBeast,How Many School Buses Can We Stack?,😢,Negative
MrBeast,How Many School Buses Can We Stack?,😮😮,Neutral
MrBeast,How Many School Buses Can We Stack?,دوبله پوریا وست میخوایممم,Neutral
MrBeast,How Many School Buses Can We Stack?,What if she try 10?,Neutral
MrBeast,How Many School Buses Can We Stack?,हमे।,Neutral
MrBeast,How Many School Buses Can We Stack?,3ta,Neutral
MrBeast,How Many School Buses Can We Stack?,❤❤❤❤❤❤🎉🎉,Positive
MrBeast,How Many School Buses Can We Stack?,😊😊😊❤❤RAKIB❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,তোর কোনো কাজ আছে 😂,Neutral
MrBeast,How Many School Buses Can We Stack?,Szép,Neutral
MrBeast,How Many School Buses Can We Stack?,8,Neutral
MrBeast,How Many School Buses Can We Stack?,Fibe???!!!!!!&quot;,Neutral
MrBeast,How Many School Buses Can We Stack?,Men bu videolarizni oʻzbekchasini koraman likin buni sirini bilmayman,Neutral
MrBeast,How Many School Buses Can We Stack?,That capitalism ☠️,Neutral
MrBeast,How Many School Buses Can We Stack?,مستر بیست ممنون دوبله کردی,Neutral
MrBeast,How Many School Buses Can We Stack?,Thanks for supporting farsi language ❤🇮🇷,Positive
MrBeast,How Many School Buses Can We Stack?,"Ля каждый раз я забываю , что он мальчик 😂",Neutral
MrBeast,How Many School Buses Can We Stack?,مرسی از مستر بیست ایرانیا لایک کنن❤,Positive
MrBeast,How Many School Buses Can We Stack?,2,Neutral
MrBeast,How Many School Buses Can We Stack?,🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲,Neutral
MrBeast,How Many School Buses Can We Stack?,🇮🇷🇮🇷🇮🇷😓😓,Neutral
MrBeast,How Many School Buses Can We Stack?,😮😮😮😮,Neutral
MrBeast,How Many School Buses Can We Stack?,3,Neutral
MrBeast,How Many School Buses Can We Stack?,Can I have r2000,Neutral
MrBeast,How Many School Buses Can We Stack?,😅&quot;/products <br>🤔 Uhh 😅🤔,Neutral
MrBeast,How Many School Buses Can We Stack?,Caca pipi,Neutral
MrBeast,How Many School Buses Can We Stack?,من به فکر پولشونم😂😂,Neutral
MrBeast,How Many School Buses Can We Stack?,До слободы доеду?...,Neutral
MrBeast,How Many School Buses Can We Stack?,❤❤🎉,Positive
MrBeast,How Many School Buses Can We Stack?,🎉🎉🎉,Neutral
MrBeast,How Many School Buses Can We Stack?,یا ایرانی ها چالش بگیر❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,عالی,Neutral
MrBeast,How Many School Buses Can We Stack?,Malayalam how,Neutral
MrBeast,How Many School Buses Can We Stack?,❤❤❤❤❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,Congrats👏👏👏👏👏👏👏👏👏,Neutral
MrBeast,How Many School Buses Can We Stack?,❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,ಕನ್ನಡ❤❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,❤❤🇮🇷,Positive
MrBeast,How Many School Buses Can We Stack?,ممنون مستر بیست که دوبله فارسی گزاشتی❤❤,Positive
MrBeast,How Many School Buses Can We Stack?,Òzbek tilida ham borligi bu juda qulay😊,Neutral
MrBeast,How Many School Buses Can We Stack?,Why?!,Neutral
MrBeast,How Many School Buses Can We Stack?,Regale en colombia regalos,Neutral
MrBeast,How Many School Buses Can We Stack?,Kau pati mbeja bus wee😂,Neutral
MrBeast,How Many School Buses Can We Stack?,Who’s the bald lady?,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Abi Ben Türkiye&#39;deyim,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,soy ángel 👼,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,شوكلاته أحبي ❤❤❤❤,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,هل تستطيع أن تعطيني سياره بدلاً من تحطيمها فأنا لا أملك قيمه سياره,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Ha ha ha ha ha ha ha🎉🎉🎉🎉🎉❤❤❤,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,"U😊 <a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=212"">3:32</a>",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,AXEL,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,ด่ยไ/ุตนส,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,หนูดูเมื่อกี้รู้ด้วยไม่ใช่อยู่แล้วอยู่ดีดีมันมีช็อกโกแลตเธอชี่เป็นโฆษณามาด้วยเมื่อกี้อ่ะไม่มีเพื่อนหนูชอบกินขี้ด้วย,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Coba ketemu stokes tewins,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,❤,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,🎉🎉🎉,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Мистер бист а ты можешь для меня задание сделать но только полегче потому что мне 8 лет а наш дом Тукая 22,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Glad you took the motor and transmission out before you crushed that Lamborghini,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Как ты добыл,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Omgggggggggggg,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"<a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=372"">6:12</a> Nolans face 😂😂",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Bro we cannot do it,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Напиши ком Егорику,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Kembangan🙀🙀🙀🙀🙀🙀🙀🙀🙀,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Егор,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"<a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=138"">2:18</a> 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱 me",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Ja,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😅😅,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Poor Lambo:(,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,💯💯💯💯💥💥💥✨🤺🤺🤺🤺,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Это мой любимый мультик Мистер Бист😊😊,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,cvg,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Trio❤❤😮😂😂<br>Oh,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,Poor 7/11,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Como,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😊,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,อๅชัน,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,No hay bullying,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,The engine &amp; gearbox werent in the car,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"<a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=101"">1:41</a>",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Мистер бист ты классный очень❤ 🏆,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,তাই,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Egork,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😮,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,هل يمكنك ان ترسلي لي مليون دولار الى اليمن بدل ما جالس يلعب بهذا,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,А ты их раздобыл😂😂😂😂😂😂😂😂😂😂,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,dontol,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Мистер Бист,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Егорик,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,can i get from you a rollercoster pls,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,يامستربس صيرمسلم,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"я видела там флаг России <a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=492"">8:12</a>",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,와,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,what the hell is even that😮,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,привез бы 10 камазов песка или 20,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,شكرا مستر بيست,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Ок рахмет Асылан бауырымщкщалсллсладслсдстоллльдльююбжджббдбддбьдз Алла?????????????????????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!рахмет!хзвзвжвдвддвдвд,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Лазз вкйрөлпщ,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Я думал машина взорвётся,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"công an ko bắt hả ta, ở vn chắc vào tù mục gông",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😂😂😂😂😂😂😂🎉,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Nyasar,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,🎉🎉🎉🎉🎉,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,This video was epic!🤯😃,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😱😱what the,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Udk🎉😂,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Вперёд Россия 🇷🇺,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,มิสเตอร์บีนตู้เก็บเงินไปเก็บไข่ได้ด้วยหรอ,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,응가,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"I have one that cost 80,000 dude those saves that $10,000 one the one I have is more powerful and mine can survive a tank shot <a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=508"">8:28</a>",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Est-ce que tu as un défi pour moi 🙏🙏,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,🎉,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😡😡😡😡,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Хорошая русская озвучка❤,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,KTM 390,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,😂,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Benar2 gila😂,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Eita,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,this scary video,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,se que a ese pobre lambo lo bas a tirar,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,contaminadores 😡,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Ay por cierto tengo 8 años soy un gran fan de ti,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Como,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,به من هم کمک کنید پول بدید 😢,Negative
MrBeast,Lamborghini Vs World's Largest Shredder,O7,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,1;56 джыми обасрался,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,waktu kamu berumur lebih baik tua maupun muda,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,i dont think the safe was 100000,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,🎉🎉🎉🎉,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,звонит хорошо,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Wow it&#39;s fine,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,"<a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=445"">7:25</a> <a href=""https://www.youtube.com/watch?v=vBpQ1SlfVtU&amp;t=448"">7:28</a> 🇻🇪",Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,it&#39;s love มิสเตอร์บีน,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,Gila 😂 itu kalo di jual bisa makan se pulau jawa,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,🎉🎉🎉🎉😮😮😮😮,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,❤❤❤🎉🎉,Positive
MrBeast,Lamborghini Vs World's Largest Shredder,military grade..... missiles....,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,???,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,ابداع,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,انا كتير بحب كارل,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Tôi muốn tham gia thử thách cùng với mrbeast và kiếm 500 nghìn đô la,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,you can buy old ferari,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Regálame un aifo soii de nicaragua,Neutral
MrBeast,Lamborghini Vs World's Largest Shredder,Bro MrBeast why not destroy Ferrari?,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",10 rupees  av nhai  ha 😂😂,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Is that khao manee,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Pero mrbeast quién tendría ese dinero 🤑 solo tú no sé si está bien escrito,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",يلعب بالفلوس لعب يخرب بيته,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Can you take me for any task @MrBeast,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",❤❤❤❤❤❤❤,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",🤑$,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",No smoking <br>No drinking <br>No tattoos<br>No doping <br>No racism <br>Mentality of goat is another level,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",۶۰۰ میلیون رو گربه خورد😂😳😳🤦,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",❤❤❤❤❤,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",❤,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",I want. 🤪,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",I don&#39;t have cat,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Mrbeast tum shaadi kab karoge❤,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",You and your gf are matching,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi","Oh, I&#39;m Airis too",Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",That lady is mrbeast partner,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",😂😂😂👍👍👍,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi","इंडिया में तो ये 8,20,000 की पड़ेगी 😅",Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",நான  இந்தியா வசிக்கும்     நபர் என் பெயர்  கௌரப்பன் தமிழ் நாட்டில்  வசிக்கிறேன். நான் சொந்தமாக ஒரு தொழில் செய்தேன் அந்த தொழில்  நஷடம் ஆகி நான் இப்போது நடுத்தெருவில் நிற்கிறேன். நான் பட்ட கடன் 90 லட்சம் இந்தியா ரூபாயில் என் இதனால் நான்குழந்தைகள் மற்றும் மனைவி  நிறைய கஷடப்படுகிறோம். உங்களால் எனக்கு எதாவது உதவ முடிபயுமா பீஸ்ட் .நன்றி.,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",😂😂😂😂😂❤❤❤❤😮😮,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",😂,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",&quot;Gold digar &quot; <br>&quot;Gold digar &quot;<br> &quot;Gold digar&quot;<br>Goldi goldi goldeeeeeee 🎉,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Benim yiyə bilmədiyim suşni kedim mi yiycek 😮😮😂😂😂😂😂,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",寿司じゃない…,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",I want to come amerika,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",🐈❤,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Van kendisi,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",والله لو معي تبريت منها,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Video super,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Jno😮😮😮,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",😮😊😊😊,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",دولار 💵,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",I don&#39;t have a single role😂,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",❤,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi","8,36,160.50 Indian Rupee wo bhi safed bili ko 🤯",Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Sushi that can&#39;t be priced is Japanese sushi,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Super,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Hmko iphone new wal,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",حرفيأ  10.000تغير حياتي😢,Negative
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",❤❤😊❤❤❤😊😊😊❤🎉,Positive
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",اطعموا الفقراء والمساكين,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",نحن فقراء,Neutral
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",No😢😢😢😢😢😢😢😢😢,Negative
MrBeast,"Feeding A Cat $10 Vs $10,000 Sushi",Who is your girlfriend,Neutral
